Start Time;Duration;Title;Device Type;Bookmark;Latest Bookmark;Type;Genre
11/19/19 19:33;0:04:04;The OA: Part I: Chapter 4: Away (Episode 4);Apple iPhone 6s;0:04:05;Not latest view;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/18/19 22:13;0:00:03;The OA: Part I: Chapter 4: Away (Episode 4);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:08;Not latest view;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/18/19 21:12;0:56:08;The OA: Part I: Chapter 3: Champion (Episode 3);Sony Sony Android TV 2018 M2 4K Smart TV;0:57:57;0:57:57;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/18/19 20:11;0:56:08;The OA: Part I: Chapter 2: New Colossus (Episode 2);Sony Sony Android TV 2018 M2 4K Smart TV;0:55:33;0:55:33;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/18/19 19:01;1:09:44;The OA: Part I: Chapter 1: Homecoming (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;1:08:34;1:08:34;Mind-Bending, Intimate;Sci-Fi TV Dramas
11/18/19 18:57;0:00:10;Jane The Virgin: Season 1: Chapter One: Pilot (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:00:10;Not latest view;Quirky, Romantic;Romantic TV Dramas
11/8/19 13:48;0:18:27;You: Season 1: Candace (Episode 9);Apple iPhone 6s;0:44:55;0:44:55;Psychological, Suspenseful;TV Dramas
11/7/19 14:23;0:21:58;You: Season 1: Candace (Episode 9);Sony Sony Android TV 2018 M2 4K Smart TV;0:23:07;Not latest view;Psychological, Suspenseful;TV Dramas
11/7/19 14:23;0:00:05;You: Season 1: Candace (Episode 9);Sony Sony Android TV 2018 M2 4K Smart TV;0:01:10;Not latest view;Psychological, Suspenseful;TV Dramas
11/7/19 13:35;0:42:38;You: Season 1: You Got Me, Babe (Episode 8);Sony Sony Android TV 2018 M2 4K Smart TV;0:44:44;0:44:44;Psychological, Suspenseful;TV Dramas
11/7/19 13:26;0:09:33;You: Season 1: Everythingship (Episode 7);Sony Sony Android TV 2018 M2 4K Smart TV;0:41:44;0:41:44;Psychological, Suspenseful;TV Dramas
11/6/19 14:27;0:30:08;You: Season 1: Everythingship (Episode 7);Safari MAC (Cadmium);0:32:12;Not latest view;Psychological, Suspenseful;TV Dramas
11/6/19 13:46;0:40:11;You: Season 1: Amour Fou (Episode 6);Safari MAC (Cadmium);0:44:43;0:44:43;Psychological, Suspenseful;TV Dramas
11/6/19 13:40;0:05:59;You: Season 1: Living with the Enemy (Episode 5);Safari MAC (Cadmium);0:44:49;0:44:49;Psychological, Suspenseful;TV Dramas
11/4/19 13:49;0:02:40;Atypical: Season 1: Antarctica (Episode 1);Sony Sony Android TV 2018 M2 4K Smart TV;0:02:30;0:02:30;Quirky, Heartfelt;Teen TV Shows
11/2/19 13:00;0:35:52;You: Season 1: Living with the Enemy (Episode 5);Apple iPhone 6s;0:38:52;Not latest view;Psychological, Suspenseful;TV Dramas
11/2/19 12:19;0:38:26;You: Season 1: The Captain (Episode 4);Apple iPhone 6s;0:41:50;0:41:50;Psychological, Suspenseful;TV Dramas
11/2/19 11:32;0:38:29;You: Season 1: Maybe (Episode 3);Apple iPhone 6s;0:42:43;0:42:43;Psychological, Suspenseful;TV Dramas
11/2/19 11:31;0:00:12;You: Season 1: The Captain (Episode 4);Apple iPhone 6s;0:00:01;Not latest view;Psychological, Suspenseful;TV Dramas
11/2/19 11:27;0:02:17;You: Season 1: Maybe (Episode 3);Apple iPhone 6s;0:03:16;Not latest view;Psychological, Suspenseful;TV Dramas
11/2/19 11:21;0:05:57;You: Season 1: The Last Nice Guy in New York (Episode 2);Apple iPhone 6s;0:45:04;0:45:04;Psychological, Suspenseful;TV Dramas
11/1/19 19:16;0:38:18;You: Season 1: The Last Nice Guy in New York (Episode 2);Chrome PC (Cadmium);0:38:37;Not latest view;Psychological, Suspenseful;TV Dramas
11/1/19 18:22;0:49:06;You: Season 1: Pilot (Episode 1);Chrome PC (Cadmium);0:47:46;0:47:46;Psychological, Suspenseful;TV Dramas
11/1/19 17:24;0:07:36;Locked Up: Season 2: The Baboons (Episode 6);Apple iPhone 6s;0:58:12;0:58:12;Suspenseful, Emotional, Exciting;Crime TV Shows
10/30/19 19:02;1:40:38;Friends with Benefits;Apple iPhone 6s;1:42:55;1:42:55;Witty, Romantic;Romantic Comedy Movies
10/30/19 19:01;0:00:16;Friends with Benefits;Apple iPhone 6s;0:00:16;Not latest view;Witty, Romantic;Romantic Comedy Movies
10/20/19 8:18;0:39:47;Baby: Season 2: #justagame (Episode 1);Apple iPhone 6s;0:46:45;0:46:45;Intımate, Emotional;Teen TV Shows
